,Renewables (% equivalent primary energy),country_id,year_id
5044,25.124096,146,18
5045,27.342493,146,19
5046,28.492256,146,20
5047,31.235266,146,21
5048,29.66652,146,22
5049,1.2888106,147,23
5050,1.345175,147,24
5051,1.4138057,147,25
5052,1.4583994,147,26
5053,1.5177778,147,27
5054,1.499312,147,28
5055,1.4618561,147,29
5056,1.6518908,147,30
5057,1.2303776,147,31
5058,1.4840056,147,32
5059,1.6867906,147,33
5060,1.7395034,147,34
5061,1.7149302,147,35
5062,2.2458887,147,36
5063,1.8815255,147,37
5064,1.955995,147,38
5065,1.8975196,147,39
5066,1.7821629,147,40
5067,1.5667509,147,41
5068,1.4043809,147,42
5069,1.3377028,147,43
5070,1.3556213,147,44
5071,1.5973238,147,45
5072,1.5522397,147,46
5073,1.3000425,147,47
5074,1.5100126,147,48
5075,1.0516912,147,49
5076,1.5536991,147,50
5077,1.7008221,147,51
5078,1.2634526,147,52
5079,1.381184,147,53
5080,1.342567,147,54
5081,1.0883746,147,55
5082,1.1451784,147,56
5083,0.7730245,147,57
5084,0.6672698,147,1
5085,0.6830074,147,2
5086,0.9304742,147,3
5087,0.97535753,147,4
5088,1.1181799,147,5
5089,1.0950568,147,6
5090,1.224795,147,7
5091,1.096815,147,8
5092,0.52447456,147,9
5093,0.45684582,147,10
5094,0.60780156,147,11
5095,0.61838734,147,12
5096,0.6974745,147,13
5097,0.74113744,147,14
5098,0.62902766,147,15
5099,0.5351889,147,16
5100,0.6441814,147,17
5101,0.6690362,147,18
5102,0.51964533,147,19
5103,1.3370022,147,20
5104,1.1381058,147,21
5105,0.95469177,147,22
5106,0.0,148,1
5107,0.0,148,2
5108,0.0,148,3
5109,0.0,148,4
5110,0.0,148,5
5111,0.0,148,6
5112,0.0,148,7
5113,0.0,148,8
5114,0.0,148,9
5115,0.0,148,10
5116,0.0,148,11
5117,0.0,148,12
5118,0.0,148,13
5119,0.0,148,14
5120,0.0,148,15
5121,0.0,148,16
5122,0.0,148,17
5123,0.0,148,18
5124,0.0,148,19
5125,0.0,148,20
5126,0.0,148,21
5127,0.0,148,22
5128,0.0,149,1
5129,0.0,149,2
5130,0.0,149,3
5131,0.0,149,4
5132,0.0,149,5
5133,0.0,149,6
5134,0.0,149,7
5135,0.0,149,8
5136,0.0,149,9
5137,0.0,149,10
5138,0.0,149,11
5139,0.0,149,12
5140,0.0,149,13
5141,0.0,149,14
5142,0.0,149,15
5143,0.0,149,16
5144,0.0,149,17
5145,0.0,149,18
5146,0.0,149,19
5147,0.0,149,20
5148,0.0,149,21
5149,0.0,149,22
5150,0.0,150,6
5151,0.0,150,7
5152,0.0,150,8
5153,0.0,150,9
5154,0.0,150,10
5155,0.0,150,11
5156,0.0,150,12
5157,0.0,150,13
5158,0.0,150,14
5159,0.0,150,15
5160,0.0,150,16
5161,0.0,150,17
5162,0.0,150,18
5163,0.0,150,19
5164,0.0,150,20
5165,0.0,150,21
5166,0.0,150,22
5167,0.0,151,1
5168,0.0,151,2
5169,0.0,151,3
5170,0.0,151,4
5171,0.0,151,5
5172,0.0,151,6
5173,0.0,151,7
5174,0.0,151,8
5175,0.0,151,9
5176,0.0,151,10
5177,0.0,151,11
5178,0.0,151,12
5179,0.0,151,13
5180,0.0,151,14
5181,0.0,151,15
5182,0.0,151,16
5183,0.0,151,17
5184,0.0,151,18
5185,0.0,151,19
5186,0.0,151,20
5187,0.0,151,21
5188,0.0,151,22
5189,20.227098,152,23
5190,13.343615,152,24
5191,11.197634,152,25
5192,11.839538,152,26
5193,13.958055,152,27
5194,13.115361,152,28
5195,13.923879,152,29
5196,13.526379,152,30
5197,9.0946245,152,31
5198,9.542439,152,32
5199,7.1343913,152,33
5200,6.4660883,152,34
5201,7.88484,152,35
5202,7.7057576,152,36
5203,7.7190423,152,37
5204,7.3711247,152,38
5205,5.1364603,152,39
5206,2.7842176,152,40
5207,2.2804005,152,41
5208,1.7123272,152,42
5209,2.2006674,152,43
5210,2.8153403,152,44
5211,3.5068126,152,45
5212,3.7663095,152,46
5213,4.231739,152,47
5214,4.359246,152,48
5215,4.3259,152,49
5216,3.0396228,152,50
5217,1.3822969,152,51
5218,2.377947,152,52
5219,1.7634829,152,53
5220,5.402517,152,54
5221,5.5313864,152,55
5222,4.6007285,152,56
5223,2.058802,152,57
5224,1.9685844,152,1
5225,2.47259,152,2
5226,2.3249912,152,3
5227,3.6570694,152,4
5228,3.4734976,152,5
5229,2.0816917,152,6
5230,2.018249,152,7
5231,2.0501916,152,8
5232,1.8975967,152,9
5233,4.711689,152,10
5234,5.8873553,152,11
5235,3.643836,152,12
5236,3.1137834,152,13
5237,5.110578,152,14
5238,4.4587364,152,15
5239,5.388849,152,16
5240,5.595185,152,17
5241,5.2868266,152,18
5242,7.1069336,152,19
5243,7.547047,152,20
5244,7.633952,152,21
5245,7.6361694,152,22
5246,0.0,153,1
5247,0.0,153,2
5248,0.0,153,3
5249,0.0,153,4
5250,0.0,153,5
5251,0.0,153,6
5252,0.0,153,7
5253,0.0,153,8
5254,0.0,153,9
5255,0.0,153,10
5256,0.0,153,11
5257,0.0,153,12
5258,0.0,153,13
5259,0.0,153,14
5260,0.0,153,15
5261,0.0,153,16
5262,0.0,153,17
5263,0.0,153,18
5264,0.0,153,19
5265,0.0,153,20
5266,0.0,153,21
5267,0.0,153,22
5268,0.0,154,1
5269,0.0,154,2
5270,0.0,154,3
5271,0.0,154,4
5272,0.0,154,5
5273,0.0,154,6
5274,0.0,154,7
5275,0.0,154,8
5276,0.0,154,9
5277,0.0,154,10
5278,0.0,154,11
5279,0.0,154,12
5280,0.0,154,13
5281,0.0,154,14
5282,0.0,154,15
5283,0.0,154,16
5284,0.0,154,17
5285,0.0,154,18
5286,0.0,154,19
5287,0.0,154,20
5288,0.0,154,21
5289,0.0,154,22
5290,0.0,155,1
5291,0.0,155,2
5292,0.0,155,3
5293,0.0,155,4
5294,0.0,155,5
5295,0.0,155,6
5296,0.0,155,7
5297,0.0,155,8
5298,0.0,155,9
5299,0.0,155,10
5300,0.0,155,11
5301,0.0,155,12
5302,0.0,155,13
5303,0.0,155,14
5304,0.0,155,15
5305,0.0,155,16
5306,0.0,155,17
5307,0.0,155,18
5308,0.0,155,19
5309,0.0,155,20
5310,0.0,155,21
5311,0.0,155,22
5312,0.0,156,1
5313,0.0,156,2
5314,0.0,156,3
5315,0.0,156,4
5316,0.0,156,5
5317,0.0,156,6
5318,0.0,156,7
5319,0.0,156,8
5320,0.0,156,9
5321,0.0,156,10
5322,0.0,156,11
5323,0.0,156,12
5324,0.0,156,13
5325,0.0,156,14
5326,0.0,156,15
5327,0.0,156,16
5328,0.0,156,17
5329,0.0,156,18
5330,0.0,156,19
5331,0.0,156,20
5332,0.0,156,21
5333,0.0,156,22
5334,0.0,157,1
5335,0.0,157,2
5336,0.0,157,3
5337,0.0,157,4
5338,0.0,157,5
5339,0.0,157,6
5340,0.0,157,7
5341,0.0,157,8
5342,0.0,157,9
5343,0.0,157,10
5344,0.0,157,11
5345,0.0,157,12
5346,0.0,157,13
5347,0.0,157,14
5348,0.0,157,15
5349,0.0,157,16
5350,0.0,157,17
5351,0.0,157,18
5352,0.0,157,19
5353,0.0,157,20
5354,0.0,157,21
5355,0.0,157,22
5356,0.0,158,23
5357,0.0,158,24
5358,0.0,158,25
5359,0.0,158,26
5360,0.0,158,27
5361,0.0,158,28
5362,0.0,158,29
5363,0.0,158,30
5364,0.0,158,31
5365,0.0,158,32
5366,0.3115214,158,33
5367,0.31017715,158,34
5368,0.31403565,158,35
5369,0.4299202,158,36
5370,0.3800929,158,37
5371,0.37478048,158,38
5372,0.41875726,158,39
5373,0.11066413,158,40
5374,0.09600715,158,41
5375,0.0068058204,158,42
5376,0.17216097,158,43
5377,0.2057679,158,44
5378,0.25524175,158,45
5379,0.30741864,158,46
5380,0.34333688,158,47
5381,0.28062096,158,48
5382,0.31914797,158,49
5383,0.33999988,158,50
5384,0.3742875,158,51
5385,0.42665818,158,52
5386,0.45612013,158,53
5387,0.5639131,158,54
5388,0.6360036,158,55
5389,0.72682464,158,56
5390,0.79479086,158,57
5391,0.9258593,158,1
5392,0.9883765,158,2
5393,1.1863465,158,3
5394,1.1635091,158,4
5395,1.5031251,158,5
5396,2.0780501,158,6
5397,2.315084,158,7
5398,2.4174244,158,8
5399,2.9132164,158,9
5400,3.4302778,158,10
5401,3.2134414,158,11
5402,3.8112893,158,12
5403,3.9636314,158,13
5404,3.9457889,158,14
5405,3.9784324,158,15
5406,4.503984,158,16
5407,4.676411,158,17
5408,5.4899817,158,18
5409,5.991268,158,19
5410,7.3029876,158,20
5411,10.758958,158,21
5412,12.3737955,158,22
5413,0.0,158,58
5414,0.0,159,1
5415,0.0,159,2
5416,0.0,159,3
5417,0.0,159,4
5418,0.0,159,5
5419,0.0,159,6
5420,0.0,159,7
5421,0.0,159,8
5422,0.0,159,9
5423,0.0,159,10
5424,0.0,159,11
5425,0.0,159,12
5426,0.0,159,13
5427,0.0,159,14
5428,0.0,159,15
5429,0.0,159,16
5430,0.0,159,17
5431,0.0,159,18
5432,0.0,159,19
5433,0.0,159,20
5434,0.0,159,21
5435,0.0,159,22
5436,39.252773,160,23
5437,39.54505,160,24
5438,39.84817,160,25
5439,41.174576,160,26
5440,40.150276,160,27
5441,38.82334,160,28
5442,41.630173,160,29
5443,41.19133,160,30
5444,39.168335,160,31
5445,40.757793,160,32
5446,43.620903,160,33
5447,39.515545,160,34
5448,36.93731,160,35
5449,39.57416,160,36
5450,44.902813,160,37
5451,46.8752,160,38
5452,47.395737,160,39
5453,43.06933,160,40
5454,44.425842,160,41
5455,43.670025,160,42
5456,41.672558,160,43
5457,43.008366,160,44
5458,42.31165,160,45
5459,42.15485,160,46
5460,47.136673,160,47
5461,41.45618,160,48
5462,40.464573,160,49
5463,37.51461,160,50
5464,40.294605,160,51
5465,41.252308,160,52
5466,42.104042,160,53
5467,39.54181,160,54
5468,35.606514,160,55
5469,38.757664,160,56
5470,35.643353,160,57
5471,36.374214,160,1
5472,32.730766,160,2
5473,35.126747,160,3
5474,34.357147,160,4
5475,37.794468,160,5
5476,34.682922,160,6
5477,34.811123,160,7
5478,35.406635,160,8
5479,34.397457,160,9
5480,37.898605,160,10
5481,38.817486,160,11
5482,39.533886,160,12
5483,36.91487,160,13
5484,36.921745,160,14
5485,37.536892,160,15
5486,38.129433,160,16
5487,38.99087,160,17
5488,37.083,160,18
5489,38.162262,160,19
5490,36.76238,160,20
5491,39.064182,160,21
5492,40.21865,160,22
5493,0.0,161,1
5494,0.0,161,2
5495,0.0,161,3
5496,0.0,161,4
5497,0.0,161,5
5498,0.0,161,6
5499,0.0,161,7
5500,0.0,161,8
5501,0.0,161,9
5502,0.0,161,10
5503,0.0,161,11
5504,0.0,161,12
5505,0.0,161,13
5506,0.0,161,14
5507,0.0,161,15
5508,0.0,161,16
5509,0.0,161,17
5510,0.0,161,18
5511,0.0,161,19
5512,0.0,161,20
5513,0.0,161,21
5514,0.0,161,22
5515,0.0,162,1
5516,0.0,162,2
5517,0.0,162,3
5518,0.0,162,4
5519,0.0,162,5
5520,0.0,162,6
5521,0.0,162,7
5522,0.0,162,8
5523,0.0,162,9
5524,0.0,162,10
5525,0.0,162,11
5526,0.0,162,12
5527,0.0,162,13
5528,0.0,162,14
5529,0.0,162,15
5530,0.0,162,16
5531,0.0,162,17
5532,0.0,162,18
5533,0.0,162,19
5534,0.0,162,20
5535,0.0,162,21
5536,0.0,162,22
5537,0.0,163,1
5538,0.0,163,2
5539,0.0,163,3
5540,0.0,163,4
5541,0.0,163,5
5542,0.0,163,6
5543,0.0,163,7
5544,0.0,163,8
5545,0.0,163,9
5546,0.0,163,10
5547,0.0,163,11
5548,0.0,163,12
5549,0.0,163,13
5550,0.0,163,14
5551,0.0,163,15
5552,0.0,163,16
5553,0.0,163,17
5554,0.0,163,18
5555,0.0,163,19
5556,0.0,163,20
5557,0.0,163,21
5558,0.0,163,22
5559,0.0,164,1
5560,0.0,164,2
5561,0.0,164,3
5562,0.0,164,4
5563,0.0,164,5
5564,0.0,164,6
5565,0.0,164,7
5566,0.0,164,8
5567,0.0,164,9
5568,0.0,164,10
5569,0.0,164,11
5570,0.0,164,12
5571,0.0,164,13
5572,0.0,164,14
5573,0.0,164,15
5574,0.0,164,16
5575,0.0,164,17
5576,0.0,164,18
5577,0.0,164,19
5578,0.0,164,20
5579,0.0,164,21
5580,0.0,164,22
5581,4.839712,165,23
5582,4.976996,165,24
5583,4.85823,165,25
5584,5.284092,165,26
5585,5.408659,165,27
5586,5.520801,165,28
5587,5.446407,165,29
5588,5.4250665,165,30
5589,5.3424873,165,31
5590,5.6173296,165,32
5591,5.5246224,165,33
5592,5.627866,165,34
5593,5.7904778,165,35
5594,6.05899,165,36
5595,6.1775765,165,37
5596,6.5050416,165,38
5597,6.565573,165,39
5598,6.4020777,165,40
5599,6.4660296,165,41
5600,6.7214756,165,42
5601,6.9060683,165,43
5602,6.983157,165,44
5603,6.891247,165,45
5604,7.0004663,165,46
5605,7.0393815,165,47
5606,7.128977,165,48
5607,7.360454,165,49
5608,7.4352584,165,50
5609,7.8591866,165,51
5610,8.248547,165,52
5611,8.439841,165,53
5612,8.257387,165,54
5613,8.335565,165,55
5614,8.624786,165,56
5615,8.523697,165,57
5616,8.523026,165,1
5617,8.40834,165,2
5618,8.243244,165,3
5619,7.7878294,165,4
5620,7.9909215,165,5
5621,7.905067,165,6
5622,7.8746357,165,7
5623,7.873597,165,8
5624,8.224597,165,9
5625,8.251706,165,10
5626,8.488087,165,11
5627,8.249456,165,12
5628,8.615771,165,13
5629,9.07103,165,14
5630,9.467183,165,15
5631,9.619304,165,16
5632,10.082683,165,17
5633,10.480341,165,18
5634,10.930288,165,19
5635,11.4265785,165,20
5636,12.285426,165,21
5637,12.454243,165,22
5638,6.151591,166,23
5639,6.0956845,166,24
5640,6.3978643,166,25
5641,6.135757,166,26
5642,6.475291,166,27
5643,6.3172894,166,28
5644,6.5188303,166,29
5645,6.560471,166,30
5646,6.4512143,166,31
5647,7.146356,166,32
5648,7.165829,166,33
5649,6.802185,166,34
5650,5.960927,166,35
5651,6.6941037,166,36
5652,6.733609,166,37
5653,6.9412413,166,38
5654,7.2043433,166,39
5655,7.965373,166,40
5656,8.420091,166,41
5657,8.222641,166,42
5658,7.9819345,166,43
5659,8.096316,166,44
5660,7.464855,166,45
5661,6.79547,166,46
5662,7.0860767,166,47
5663,7.4422455,166,48
5664,7.5320063,166,49
5665,7.224637,166,50
5666,7.4711313,166,51
5667,7.093974,166,52
5668,7.5904236,166,53
5669,7.956537,166,54
5670,7.878894,166,55
5671,7.3302326,166,56
5672,7.381986,166,57
5673,6.9167733,166,1
5674,6.1930876,166,2
5675,6.6954546,166,3
5676,6.581455,166,4
5677,6.4526634,166,5
5678,6.687396,166,6
5679,6.867288,166,7
5680,6.5533123,166,8
5681,7.079735,166,9
5682,7.571383,166,10
5683,7.368751,166,11
5684,8.283766,166,12
5685,8.316144,166,13
5686,8.416546,166,14
5687,8.503193,166,15
5688,8.673367,166,16
5689,9.308496,166,17
5690,9.985744,166,18
5691,9.833188,166,19
5692,10.056397,166,20
5693,11.519563,166,21
5694,11.45594,166,22
5695,6.241413,167,23
5696,6.182599,167,24
5697,6.4920335,167,25
5698,6.2226224,167,26
5699,6.564691,167,27
5700,6.412513,167,28
5701,6.5960116,167,29
5702,6.6472507,167,30
5703,6.538019,167,31
5704,7.245811,167,32
5705,7.261691,167,33
5706,6.884686,167,34
5707,6.035172,167,35
5708,6.7753673,167,36
5709,6.813399,167,37
5710,7.043363,167,38
5711,7.306323,167,39
5712,8.077994,167,40
5713,8.532689,167,41
5714,8.332968,167,42
5715,8.08194,167,43
5716,8.190511,167,44
5717,7.5462117,167,45
5718,6.8612747,167,46
5719,7.171615,167,47
5720,7.5944424,167,48
5721,7.6953344,167,49
5722,7.3846407,167,50
5723,7.6465197,167,51
5724,7.2829432,167,52
5725,7.792628,167,53
5726,8.1292,167,54
5727,8.077332,167,55
5728,7.5319486,167,56
5729,7.5773187,167,57
5730,7.137679,167,1
5731,6.419105,167,2
5732,6.952935,167,3
5733,6.8915873,167,4
5734,6.8072214,167,5
5735,7.0907726,167,6
5736,7.402613,167,7
5737,7.195669,167,8
5738,7.9371543,167,9
5739,8.571402,167,10
5740,8.465267,167,11
5741,9.495673,167,12
5742,9.564474,167,13
5743,9.732749,167,14
5744,9.834601,167,15
5745,10.068494,167,16
5746,10.809487,167,17
5747,11.496156,167,18
5748,11.283999,167,19
5749,11.561611,167,20
5750,13.012189,167,21
5751,13.004936,167,22
5752,0.0,168,1
5753,0.0,168,2
5754,0.0,168,3
5755,0.0,168,4
5756,0.0,168,5
5757,0.0,168,6
5758,0.0,168,7
5759,0.0,168,8
5760,0.0,168,9
5761,0.0,168,10
5762,0.0,168,11
5763,0.0,168,12
5764,0.0,168,13
5765,0.0,168,14
5766,0.0,168,15
5767,0.0,168,16
5768,0.0,168,17
5769,0.0,168,18
5770,0.0,168,19
5771,0.0,168,20
5772,0.0,168,21
5773,0.0,168,22
5774,0.0,169,1
5775,0.0,169,2
5776,0.0,169,3
5777,0.0,169,4
5778,0.0,169,5
5779,0.0,169,6
5780,0.0,169,7
5781,0.0,169,8
5782,0.0,169,9
5783,0.0,169,10
5784,0.0,169,11
5785,0.0,169,12
5786,0.0,169,13
5787,0.0,169,14
5788,0.0,169,15
5789,0.0,169,16
5790,0.0,169,17
5791,0.0,169,18
5792,0.0,169,19
5793,0.0,169,20
5794,0.0,169,21
5795,0.0,169,22
5796,4.8951545,170,48
5797,8.515267,170,49
5798,8.292924,170,50
5799,5.0976725,170,51
5800,7.2256556,170,52
5801,8.266857,170,53
5802,7.552335,170,54
5803,8.866941,170,55
5804,9.439984,170,56
5805,12.636176,170,57
5806,11.215344,170,1
5807,6.3362026,170,2
5808,7.7906957,170,3
5809,12.461908,170,4
5810,13.524394,170,5
5811,13.126352,170,6
5812,14.188615,170,7
5813,8.696234,170,8
5814,7.43891,170,9
5815,11.3459015,170,10
5816,19.909607,170,11
5817,11.702621,170,12
5818,9.123692,170,13
5819,14.412972,170,14
5820,12.513251,170,15
5821,18.564972,170,16
5822,18.146008,170,17
5823,11.811469,170,18
5824,17.787132,170,19
5825,11.504865,170,20
5826,14.441304,170,21
5827,14.82318,170,22
5828,67.87996,171,23
5829,65.3991,171,24
5830,66.591644,171,25
5831,67.13724,171,26
5832,63.88058,171,27
5833,61.510117,171,28
5834,63.9665,171,29
5835,64.29581,171,30
5836,65.582184,171,31
5837,68.31412,171,32
5838,67.97407,171,33
5839,67.33344,171,34
5840,64.26859,171,35
5841,64.17826,171,36
5842,65.86465,171,37
5843,65.252464,171,38
5844,68.59788,171,39
5845,69.16161,171,40
5846,71.88228,171,41
5847,71.13633,171,42
5848,69.52919,171,43
5849,66.977295,171,44
5850,68.43144,171,45
5851,69.97985,171,46
5852,71.44203,171,47
5853,72.44774,171,48
5854,71.44005,171,49
5855,71.865555,171,50
5856,71.17737,171,51
5857,69.031494,171,52
5858,70.81212,171,53
5859,66.01224,171,54
5860,66.31446,171,55
5861,67.218765,171,56
5862,68.73755,171,57
5863,72.39789,171,1
5864,67.58246,171,2
5865,69.30982,171,3
5866,63.816036,171,4
5867,64.23876,171,5
5868,69.73603,171,6
5869,66.73525,171,7
5870,69.2405,171,8
5871,69.89543,171,9
5872,67.78923,171,10
5873,65.47019,171,11
5874,66.30012,171,12
5875,70.095116,171,13
5876,67.50864,171,14
5877,68.88728,171,15
5878,68.87519,171,16
5879,69.86629,171,17
5880,69.260994,171,18
5881,68.85805,171,19
5882,67.08509,171,20
5883,70.96306,171,21
5884,71.558365,171,22
5885,7.127877,172,23
5886,7.1916356,172,24
5887,7.0975246,172,25
5888,6.8563023,172,26
5889,6.7349896,172,27
5890,6.570196,172,28
5891,6.6598563,172,29
5892,6.620306,172,30
5893,6.291739,172,31
5894,6.980466,172,32
5895,7.134761,172,33
5896,6.56714,172,34
5897,6.476908,172,35
5898,6.7258077,172,36
5899,6.831095,172,37
5900,6.9835424,172,38
5901,7.2486057,172,39
5902,7.713564,172,40
5903,8.045613,172,41
5904,7.7605734,172,42
5905,7.5872464,172,43
5906,7.4973106,172,44
5907,7.338912,172,45
5908,7.19686,172,46
5909,6.9545083,172,47
5910,7.2145844,172,48
5911,7.265676,172,49
5912,7.179296,172,50
5913,7.509078,172,51
5914,7.196667,172,52
5915,7.4653363,172,53
5916,7.4025793,172,54
5917,7.5023084,172,55
5918,7.364179,172,56
5919,7.361935,172,57
5920,7.3164926,172,1
5921,6.918436,172,2
5922,7.0600977,172,3
5923,6.9699564,172,4
5924,7.123596,172,5
5925,7.2948604,172,6
5926,7.5800366,172,7
5927,7.650434,172,8
5928,8.292269,172,9
5929,8.929456,172,10
5930,9.17597,172,11
5931,9.896053,172,12
5932,10.455607,172,13
5933,10.872955,172,14
5934,11.235079,172,15
5935,11.689526,172,16
5936,12.097351,172,17
5937,12.584138,172,18
5938,12.900239,172,19
5939,13.434227,172,20
5940,15.281675,172,21
5941,15.086277,172,22
5942,0.0,173,1
5943,0.0,173,2
5944,0.0,173,3
5945,0.0,173,4
5946,0.0,173,5
5947,0.0,173,6
5948,0.0,173,7
5949,0.0,173,8
5950,0.0,173,9
5951,0.0,173,10
5952,0.0,173,11
5953,0.0,173,12
5954,0.0,173,13
5955,0.0,173,14
5956,0.0,173,15
5957,0.0,173,16
5958,0.0,173,17
5959,0.0,173,18
5960,0.0,173,19
5961,0.0,173,20
5962,0.0,173,21
5963,0.0,173,22
5964,11.181268,174,23
5965,10.888557,174,24
5966,10.597107,174,25
5967,10.568057,174,26
5968,10.485675,174,27
5969,10.650265,174,28
5970,11.413852,174,29
5971,11.253137,174,30
5972,10.800494,174,31
5973,11.161578,174,32
5974,11.875856,174,33
5975,10.8247,174,34
5976,9.873721,174,35
5977,10.275464,174,36
5978,10.621073,174,37
5979,10.640216,174,38
5980,10.702537,174,39
5981,10.047247,174,40
5982,10.514042,174,41
5983,10.629508,174,42
5984,10.36432,174,43
5985,10.786971,174,44
5986,10.355429,174,45
5987,10.429963,174,46
5988,10.176296,174,47
5989,10.11204,174,48
5990,10.323722,174,49
5991,9.792586,174,50
5992,10.2825,174,51
5993,10.321759,174,52
5994,10.173518,174,53
5995,9.705117,174,54
5996,8.930616,174,55
5997,9.212431,174,56
5998,8.587642,174,57
5999,8.833748,174,1
6000,8.119204,174,2
6001,8.588545,174,3
6002,8.366261,174,4
6003,8.892967,174,5
6004,8.536559,174,6
6005,8.334146,174,7
6006,8.082715,174,8
6007,7.628376,174,9
6008,8.308433,174,10
6009,8.81342,174,11
6010,9.99075,174,12
6011,9.72642,174,13
6012,10.43124,174,14
6013,10.1773,174,15
6014,10.497563,174,16
6015,11.443342,174,17
6016,10.882778,174,18
6017,12.305643,174,19
6018,12.589364,174,20
6019,14.4150715,174,21
6020,16.36516,174,22
6021,0.0,175,1
6022,0.0,175,2
6023,0.0,175,3
6024,0.0,175,4
6025,0.0,175,5
6026,0.0,175,6
6027,0.0,175,7
6028,0.0,175,8
6029,0.0,175,9
6030,0.0,175,10
6031,0.0,175,11
6032,0.0,175,12
6033,0.0,175,13
6034,0.0,175,14
6035,0.0,175,15
6036,0.0,175,16
6037,0.0,175,17
6038,0.0,175,18
6039,0.0,175,19
6040,0.0,175,20
6041,0.0,175,21
6042,0.0,175,22
6043,0.0,176,23
6044,0.0,176,24
6045,0.0,176,25
6046,0.0,176,26
6047,0.0,176,27
6048,0.0,176,28
6049,0.0,176,29
6050,0.0,176,30
6051,0.0,176,31
6052,0.0,176,32
6053,0.0,176,33
6054,0.0,176,34
6055,0.0,176,35
6056,0.0,176,36
6057,0.0,176,37
6058,0.0,176,38
6059,0.0,176,39
6060,0.0,176,40
6061,0.0,176,41
6062,0.0,176,42
6063,0.0,176,43
6064,0.0,176,44
6065,0.0,176,45
6066,0.0,176,46
6067,0.0,176,47
6068,0.0,176,48
6069,0.0,176,49
6070,0.0,176,50
6071,0.0,176,51
6072,0.0,176,52
6073,0.0,176,53
6074,0.0,176,54
6075,0.0,176,55
6076,0.0,176,56
6077,0.0,176,57
6078,0.0,176,1
6079,0.0,176,2
6080,0.0,176,3
6081,0.0,176,4
6082,0.0,176,5
6083,0.0,176,6
6084,0.0,176,7
6085,0.0,176,8
6086,0.0,176,9
6087,0.0,176,10
6088,0.0,176,11
6089,0.0,176,12
6090,0.0,176,13
6091,0.0010279703,176,14
6092,0.0010236644,176,15
6093,0.002971764,176,16
6094,0.0033375414,176,17
6095,0.011463476,176,18
6096,0.010915677,176,19
6097,0.017586906,176,20
6098,0.2240027,176,21
6099,0.0,176,22
6100,7.8989325,177,23
6101,7.8401713,177,24
6102,8.392018,177,25
6103,8.885178,177,26
6104,9.32975,177,27
6105,8.390381,177,28
6106,11.718862,177,29
6107,13.253896,177,30
6108,13.087776,177,31
6109,12.144384,177,32
6110,13.310854,177,33
6111,14.231518,177,34
6112,15.620375,177,35
6113,18.110394,177,36
6114,17.961802,177,37
6115,16.982367,177,38
6116,16.494284,177,39
6117,16.829155,177,40
6118,18.234488,177,41
6119,17.859362,177,42
6120,17.652674,177,43
6121,15.92544,177,44
6122,18.666111,177,45
6123,18.419365,177,46
6124,17.649538,177,47
6125,16.537376,177,48
6126,16.70148,177,49
6127,17.344545,177,50
6128,17.234846,177,51
6129,16.347652,177,52
6130,16.378124,177,53
6131,16.762865,177,54
6132,12.898634,177,55
6133,15.707119,177,56
6134,13.423368,177,57
6135,11.344158,177,1
6136,11.41505,177,2
6137,12.188603,177,3
6138,13.333745,177,4
6139,12.676343,177,5
6140,13.59751,177,6
6141,12.633492,177,7
6142,12.365368,177,8
6143,10.553434,177,9
6144,10.885857,177,10
6145,11.174628,177,11
6146,11.411279,177,12
6147,4.3177876,177,13
6148,11.522516,177,14
6149,11.496394,177,15
6150,11.174579,177,16
6151,11.086973,177,17
6152,9.67495,177,18
6153,9.416381,177,19
6154,11.015738,177,20
6155,12.021025,177,21
6156,10.622897,177,22
6157,0.0,178,1
6158,0.0,178,2
6159,0.0,178,3
6160,0.0,178,4
6161,0.0,178,5
6162,0.0,178,6
6163,0.0,178,7
6164,0.0,178,8
6165,0.0,178,9
6166,0.0,178,10
6167,0.0,178,11
6168,0.0,178,12
6169,0.0,178,13
6170,0.0,178,14
6171,0.0,178,15
6172,0.0,178,16
6173,0.0,178,17
6174,0.0,178,18
6175,0.0,178,19
6176,0.0,178,20
6177,0.0,178,21
6178,0.0,178,22
6179,0.0,179,1
6180,0.0,179,2
6181,0.0,179,3
6182,0.0,179,4
6183,0.0,179,5
6184,0.0,179,6
6185,0.0,179,7
6186,0.0,179,8
6187,0.0,179,9
6188,0.0,179,10
6189,0.0,179,11
6190,0.0,179,12
6191,0.0,179,13
6192,0.0,179,14
6193,0.0,179,15
6194,0.0,179,16
6195,0.0,179,17
6196,0.0,179,18
6197,0.0,179,19
6198,0.0,179,20
6199,0.0,179,21
6200,0.0,179,22
6201,0.0,180,1
6202,0.0,180,2
6203,0.0,180,3
6204,0.0,180,4
6205,0.0,180,5
6206,0.0,180,6
6207,0.0,180,7
6208,0.0,180,8
6209,0.0,180,9
6210,0.0,180,10
6211,0.0,180,11
6212,0.0,180,12
6213,0.0,180,13
6214,0.0,180,14
6215,0.0,180,15
6216,0.0,180,16
6217,0.0,180,17
6218,0.0,180,18
6219,0.0,180,19
6220,0.0,180,20
6221,0.0,180,21
6222,0.0,180,22
6223,0.0,181,1
6224,0.0,181,2
6225,0.0,181,3
6226,0.0,181,4
6227,0.0,181,5
6228,0.0,181,6
6229,0.0,181,7
6230,0.0,181,8
6231,0.0,181,9
6232,0.0,181,10
6233,0.0,181,11
