,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Other renewables including bioenergy (TWh),country_id,year_id
7076,0.0,4.61,0.0,0.0,205,36
7077,0.0,4.93,0.0,0.15,205,37
7078,0.0,5.27,0.0,0.15,205,38
7079,0.0,3.48,0.0,0.1,205,39
7080,0.01,4.1,0.0,0.02,205,40
7081,0.01,4.64,0.0,0.03,205,41
7082,0.01,4.4,0.0,0.4,205,42
7083,0.01,4.45,0.0,0.47,205,43
7084,0.01,4.04,0.0,0.52,205,44
7085,0.01,4.37,0.0,0.54,205,45
7086,0.01,5.26,0.02,0.66,205,46
7087,0.0,3.78,0.4,0.82,205,47
7088,0.01,4.1,0.42,0.94,205,48
7089,0.01,4.85,0.59,0.91,205,49
7090,0.01,4.21,0.6,1.42,205,50
7091,0.01,3.87,0.51,1.66,205,51
7092,0.01,4.36,0.53,1.73,205,52
7093,0.01,4.32,0.51,1.7,205,53
7094,0.01,3.59,0.58,1.63,205,54
7095,0.01,4.36,0.59,1.69,205,55
7096,0.0,4.52,0.66,1.67,205,56
7097,0.0,4.55,0.67,1.84,205,57
7098,0.0,3.95,0.69,1.71,205,58
7099,0.0,2.95,0.0,0.0,206,26
7100,0.0,3.61,0.0,0.0,206,27
7101,0.0,3.42,0.0,0.0,206,28
7102,0.0,3.04,0.0,0.0,206,29
7103,0.0,3.4,0.0,0.0,206,30
7104,0.0,3.25,0.0,0.0,206,31
7105,0.0,3.67,0.0,0.0,206,32
7106,0.0,3.09,0.0,0.0,206,33
7107,0.0,3.45,0.0,0.0,206,34
7108,0.0,3.74,0.0,0.03,206,35
7109,0.0,3.83,0.0,0.07,206,36
7110,0.0,3.8,0.0,0.07,206,37
7111,0.0,3.31,0.0,0.1,206,38
7112,0.0,2.96,0.0,0.12,206,39
7113,0.0,4.09,0.0,0.12,206,40
7114,0.0,3.46,0.0,0.11,206,41
7115,0.0,3.59,0.0,0.11,206,42
7116,0.0,3.27,0.0,0.11,206,43
7117,0.0,4.02,0.0,0.29,206,44
7118,0.0,4.71,0.0,0.19,206,45
7119,0.0,4.52,0.01,0.22,206,46
7120,0.0,3.56,0.07,0.25,206,47
7121,0.0,3.9,0.16,0.27,206,48
7122,0.0,4.63,0.22,0.26,206,49
7123,0.0,6.09,0.26,0.25,206,50
7124,0.01,3.81,0.27,0.26,206,51
7125,0.01,4.5,0.27,0.28,206,52
7126,0.01,3.87,0.28,0.28,206,53
7127,0.01,4.7,0.25,0.26,206,54
7128,0.01,4.48,0.3,0.25,206,55
7129,0.01,4.93,0.37,0.27,206,56
7130,0.01,4.71,0.45,0.27,206,57
7131,0.01,3.19,0.44,0.29,206,58
7132,0.0,0.0,0.0,0.0,207,36
7133,0.0,0.0,0.0,0.0,207,37
7134,0.0,0.0,0.0,0.0,207,38
7135,0.0,0.0,0.0,0.0,207,39
7136,0.0,0.0,0.0,0.0,207,40
7137,0.0,0.0,0.0,0.0,207,41
7138,0.0,0.0,0.0,0.0,207,42
7139,0.0,0.0,0.0,0.0,207,43
7140,0.0,0.0,0.0,0.0,207,44
7141,0.0,0.0,0.0,0.0,207,45
7142,0.0,0.0,0.0,0.0,207,46
7143,0.0,0.0,0.0,0.0,207,47
7144,0.0,0.0,0.0,0.0,207,48
7145,0.0,0.0,0.0,0.0,207,49
7146,0.0,0.0,0.0,0.0,207,50
7147,0.0,0.0,0.0,0.0,207,51
7148,0.0,0.0,0.0,0.0,207,52
7149,0.0,0.0,0.0,0.0,207,53
7150,0.0,0.0,0.0,0.0,207,54
7151,0.0,0.0,0.0,0.0,207,55
7152,0.0,0.0,0.0,0.0,207,56
7153,0.0,0.0,0.0,0.0,207,57
7154,0.0,0.0,0.0,0.0,208,36
7155,0.0,0.0,0.0,0.0,208,37
7156,0.0,0.0,0.0,0.0,208,38
7157,0.0,0.0,0.0,0.0,208,39
7158,0.0,0.0,0.0,0.0,208,40
7159,0.0,0.0,0.0,0.0,208,41
7160,0.0,0.0,0.0,0.0,208,42
7161,0.0,0.0,0.0,0.0,208,43
7162,0.0,0.0,0.0,0.0,208,44
7163,0.0,0.0,0.0,0.0,208,45
7164,0.0,0.0,0.0,0.0,208,46
7165,0.0,0.0,0.0,0.0,208,47
7166,0.0,0.0,0.0,0.0,208,48
7167,0.0,0.0,0.0,0.0,208,49
7168,0.0,0.0,0.0,0.0,208,50
7169,0.0,0.0,0.0,0.0,208,51
7170,0.0,0.0,0.01,0.0,208,52
7171,0.01,0.0,0.01,0.0,208,53
7172,0.01,0.0,0.01,0.0,208,54
7173,0.01,0.0,0.01,0.0,208,55
7174,0.01,0.0,0.02,0.0,208,56
7175,0.01,0.0,0.03,0.0,208,57
7176,0.0,0.037,0.0,0.0,209,1
7177,0.0,0.036,0.0,0.0,209,2
7178,0.0,0.026,0.0,0.0,209,3
7179,0.0,0.024,0.0,0.0,209,4
7180,0.0,0.021,0.0,0.0,209,5
7181,0.0,0.025,0.0,0.0,209,6
7182,0.0,0.112,0.0,0.0,209,7
7183,0.0,0.834,0.0,0.0,209,8
7184,0.0,0.985,0.0,0.0,209,9
7185,0.0,1.132,0.0,0.0,209,10
7186,0.0,1.12,0.0,0.0,209,11
7187,0.0,1.876,0.0,0.0,209,12
7188,0.0,1.944,0.0,0.0,209,13
7189,0.0,1.907,0.0,0.0,209,14
7190,0.0,1.144,0.0,0.0,209,15
7191,0.0,0.992,0.0,0.0,209,16
7192,0.0,1.653,0.0,0.0,209,17
7193,0.0,1.016,0.0,0.0,209,18
7194,0.0,0.595,0.0,0.0,209,19
7195,0.0,0.56,0.0,0.0,209,20
7196,0.0,0.624,0.0,0.0,209,21
7197,0.0,1.623,0.0,0.0,209,22
7198,0.0,1.617,0.0,0.0,209,23
7199,0.0,3.162,0.0,0.0,209,24
7200,0.0,2.759,0.0,0.0,209,25
7201,0.0,1.01,0.0,0.0,209,26
7202,0.0,1.98,0.0,0.0,209,27
7203,0.0,0.75200003,0.0,0.0,209,28
7204,0.0,0.14600004,0.0,0.0,209,29
7205,0.0,1.0739999,0.0,0.0,209,30
7206,0.0,0.529,0.0,0.0,209,31
7207,0.0,1.3189999,0.0,0.06,209,32
7208,0.0,2.092,0.0,0.146,209,33
7209,0.0,1.595,0.0,0.231,209,34
7210,0.0,0.7259999,0.0,0.197,209,35
7211,0.0,1.34,0.0,0.45,209,36
7212,0.0,2.06,0.0,0.4,209,37
7213,0.0,2.36,0.02,0.43,209,38
7214,0.01,0.78,0.02,0.38,209,39
7215,0.01,0.94,0.02,0.36,209,40
7216,0.01,1.32,0.02,0.4,209,41
7217,0.01,2.87,0.02,0.38,209,42
7218,0.01,0.86,0.02,0.41,209,43
7219,0.02,1.19,0.02,0.43,209,44
7220,0.03,1.39,0.02,0.42,209,45
7221,0.03,2.09,0.02,0.37,209,46
7222,0.04,2.04,0.02,0.39,209,47
7223,0.04,1.19,0.03,0.4,209,48
7224,0.01,1.11,0.05,0.45,209,49
7225,1.06,0.9,1.08,0.34,209,50
7226,2.5,0.8,2.4,0.39,209,51
7227,3.7,0.67,3.01,0.31,209,52
7228,4.92,0.81,3.94,0.37,209,53
7229,6.47,1.1,4.24,0.41,209,54
7230,6.62,0.73,4.81,0.41,209,55
7231,5.94,1.44,5.03,0.42,209,56
7232,8.36,1.47,6.65,0.4,209,57
7233,0.0,69.82073,0.0,1.041386,210,7
7234,0.0,79.28879,0.0,1.1355976,210,8
7235,0.0,89.51795,0.0,1.1527706,210,9
7236,0.0,103.09859,0.0,1.224155,210,10
7237,0.0,112.39167,0.0,1.5001678,210,11
7238,0.0,125.337105,0.0,1.5173004,210,12
7239,0.0,139.3818,0.0,1.7688487,210,13
7240,0.0,153.06062,0.0,1.9639169,210,14
7241,0.0,173.54976,0.0,2.4230032,210,15
7242,0.0,194.83237,0.0,2.405526,210,16
7243,0.0,196.83522,0.0,2.447641,210,17
7244,0.0,213.39456,0.0,2.9034476,210,18
7245,0.0,229.53732,0.0,3.8014305,210,19
7246,0.0,253.0052,0.0,3.6446674,210,20
7247,0.0,273.90704,0.0,3.913132,210,21
7248,0.0,294.62888,0.0,4.114923,210,22
7249,0.0,314.6132,0.0,4.4566836,210,23
7250,0.0,326.4447,0.0,4.306745,210,24
7251,0.0,334.9196,0.0,4.344164,210,25
7252,0.0,347.90448,0.0,5.476084,210,26
7253,0.0,372.47708,0.0,5.6775155,210,27
7254,0.0,380.07532,0.0,7.399189,210,28
7255,0.0,409.5474,0.0,7.461511,210,29
7256,0.0,435.20416,0.0,7.95607,210,30
7257,0.0,451.17224,0.0,8.332388,210,31
7258,0.012018,467.52686,0.0,9.46631,210,32
7259,0.019192,494.85226,0.0,10.053499,210,33
7260,0.038041,506.04062,1.7e-05,9.659916,210,34
7261,0.037381,504.71646,2.6e-05,10.818792,210,35
7262,0.04,528.42,0.01,8.23,210,36
7263,0.09,495.97003,0.01,9.24,210,37
7264,0.13,519.74005,0.01,10.61,210,38
7265,0.14,542.06,0.01,12.56,210,39
7266,0.18,561.95996,0.01,13.82,210,40
7267,0.22,594.38,0.01,15.219999,210,41
7268,0.36999997,621.03,0.01,16.859999,210,42
7269,0.75,642.14996,0.01,20.64,210,43
7270,0.96,644.97,0.01,23.68,210,44
7271,1.4499999,662.86,0.01,27.09,210,45
7272,2.64,668.14,0.01,36.45,210,46
7273,3.24,711.15,0.049999997,37.41,210,47
7274,6.4800005,693.96,0.11,40.6,210,48
7275,8.5,679.82996,0.26999998,46.03,210,49
7276,15.51,640.59,0.79,52.510002,210,50
7277,27.109999,640.4,1.85,55.69,210,51
7278,40.350002,653.53,3.1899998,57.46,210,52
7279,51.29,663.64996,5.46,58.140003,210,53
7280,60.05,681.02,10.38,60.4,210,54
7281,71.92,665.79,15.35,59.39,210,55
7282,78.88,661.37,21.45,64.1,210,56
7283,98.670006,625.54,31.88,65.43,210,57
7284,0.0,39.581554,0.0,0.0,210,1
7285,0.0,44.095222,0.0,0.0,210,2
7286,0.0,46.652615,0.0,0.0,210,3
7287,0.0,49.550686,0.0,0.0,210,4
7288,0.0,53.435425,0.0,0.0,210,5
7289,0.0,62.88049,0.0,0.57093334,210,6
7290,0.0,0.710427,0.0,0.0,211,1
7291,0.0,0.985322,0.0,0.0,211,2
7292,0.0,0.953171,0.0,0.0,211,3
7293,0.0,0.929483,0.0,0.0,211,4
7294,0.0,1.428512,0.0,0.0,211,5
7295,0.0,1.220684,0.0,0.0,211,6
7296,0.0,1.319976,0.0,0.0,211,7
7297,0.0,1.368076,0.0,0.0,211,8
7298,0.0,1.284465,0.0,0.0,211,9
7299,0.0,1.905858,0.0,0.0,211,10
7300,0.0,1.682809,0.0,0.0,211,11
7301,0.0,1.788661,0.0,0.0,211,12
7302,0.0,1.392729,0.0,0.0,211,13
7303,0.0,1.807524,0.0,0.0,211,14
7304,0.0,2.296168,0.0,0.0,211,15
7305,0.0,1.920375,0.0,0.0,211,16
7306,0.0,2.597707,0.0,0.0,211,17
7307,0.0,1.715362,0.0,0.0,211,18
7308,0.0,2.294191,0.0,0.0,211,19
7309,0.0,1.998143,0.0,0.0,211,20
7310,0.0,3.184966,0.0,0.0,211,21
7311,0.0,3.10988,0.0,0.0,211,22
7312,0.0,3.965371,0.0,0.0,211,23
7313,0.0,1.987232,0.0,0.0,211,24
7314,0.0,2.963969,0.0,0.0,211,25
7315,0.0,4.683946,0.001,0.0,211,26
7316,0.0,3.486046,0.001,0.0,211,27
7317,0.0,3.097448,0.002,0.0,211,28
7318,0.001,4.227549,0.002,0.0,211,29
7319,0.001,2.346092,0.002,0.0,211,30
7320,0.0,2.759923,0.002,0.25,211,31
7321,0.0,2.424357,0.003,0.403,211,32
7322,0.001,2.813992,0.003,0.078,211,33
7323,0.002,4.279418,0.004,0.058,211,34
7324,0.005839,4.15926,0.004572,0.087,211,35
7325,0.02,3.97,0.0,0.08,211,36
7326,0.01,4.11,0.01,0.08,211,37
7327,0.01,3.2,0.01,0.17,211,38
7328,0.03,4.85,0.01,0.18,211,39
7329,0.05,4.29,0.01,0.28,211,40
7330,0.13,3.64,0.01,0.24,211,41
7331,0.24,3.43,0.03,0.24000001,211,42
7332,0.38,3.6,0.07,0.37,211,43
7333,0.44,3.04,0.28,0.63,211,44
7334,0.69,2.79,0.57,0.6,211,45
7335,0.82,3.63,0.77,3.02,211,46
7336,0.86,4.54,0.92,5.97,211,47
7337,0.91,3.87,1.1,6.8799996,211,48
7338,1.15,4.23,1.59,7.65,211,49
7339,1.15,2.72,2.55,11.25,211,50
7340,1.34,2.12,3.88,11.9,211,51
7341,1.68,2.76,5.07,11.86,211,52
7342,2.17,2.83,7.05,13.929999,211,53
7343,2.46,3.32,9.21,14.42,211,54
7344,2.68,2.75,13.0,13.490001,211,55
7345,3.15,3.88,17.97,8.81,211,56
7346,3.18,3.05,23.95,15.57,211,57
7347,0.0,0.0,0.0,0.0,212,48
7348,0.0,0.0,0.0,0.0,212,49
7349,0.0,0.0,0.0,0.0,212,50
7350,0.0,0.0,0.0,0.0,212,51
7351,0.0,0.0,0.0,0.0,212,52
7352,0.0,0.0,0.0,0.0,212,53
7353,0.0,0.0,0.01,0.0,212,54
7354,0.0,0.0,0.01,0.0,212,55
7355,0.0,0.0,0.01,0.0,212,56
7356,0.0,0.0,0.01,0.0,212,57
7357,0.0,73.067635,0.0,2.1533859,213,7
7358,0.0,82.69269,0.0,2.1425977,213,8
7359,0.0,93.00975,0.0,2.2767706,213,9
7360,0.0,106.86309,0.0,2.3891551,213,10
7361,0.0,115.91616,0.0,2.873168,213,11
7362,0.0,129.42441,0.0,3.3633003,213,12
7363,0.0,143.1242,0.0,3.6838486,213,13
7364,0.0,158.18752,0.0,4.0839167,213,14
7365,0.0,179.78596,0.0,4.383003,213,15
7366,0.0,201.44287,0.0,4.405631,213,16
7367,0.0,204.44443,0.0,4.883746,213,17
7368,0.0,220.19386,0.0,5.525553,213,18
7369,0.0,237.10901,0.0,6.358536,213,19
7370,0.0,261.6087,0.0,6.1837726,213,20
7371,0.0,283.50836,0.0,6.076122,213,21
7372,0.0,306.0074,0.0,6.2676725,213,22
7373,0.0,326.53015,0.0,6.7021995,213,23
7374,0.0,339.224,0.0,6.639707,213,24
7375,0.0,347.35876,0.0,6.9310308,213,25
7376,0.0,360.80304,0.0,8.331682,213,26
7377,0.0,385.09637,0.0,8.405421,213,27
7378,0.0,392.17712,0.0,10.720842,213,28
7379,0.001717172,423.27594,0.0,10.275521,213,29
7380,0.007777778,447.75687,0.0,10.812127,213,30
7381,0.007777778,463.73962,0.0,11.071227,213,31
7382,0.041973986,482.2211,0.0,12.450906,213,32
7383,0.102926,508.80804,0.0,13.107331,213,33
7384,0.11137238,520.6617,1.7e-05,12.338713,213,34
7385,0.14847192,522.1518,0.00012701,14.474613,213,35
7386,0.2521153,550.3128,0.002137752,14.565456,213,36
7387,0.32099152,516.229,0.003686489,16.18441,213,37
7388,0.45886725,541.89276,0.006018989,17.89747,213,38
7389,0.44309795,565.5637,0.008332461,19.829304,213,39
7390,0.543415,584.2788,0.010676187,20.932888,213,40
7391,0.53230166,619.2262,0.017902069,22.180126,213,41
7392,0.77378976,647.2634,0.008199329,23.593657,213,42
7393,1.1614605,669.4346,0.010825127,28.834093,213,43
7394,1.6704338,674.5294,0.014856545,32.623924,213,44
7395,2.0779278,691.6426,0.02445529,36.51271,213,45
7396,3.44859,693.9942,0.061446644,46.770008,213,46
7397,4.3245354,735.3775,0.13130102,48.80147,213,47
7398,7.6674623,722.4512,0.3363587,54.824295,213,48
7399,10.202307,699.7518,0.5303269,62.14274,213,49
7400,18.627209,679.2193,1.1055206,67.83141,213,50
7401,31.47792,663.2283,2.8484855,71.73237,213,51
7402,45.206425,679.2236,4.863545,74.42276,213,52
7403,56.158222,701.21436,7.610518,76.86468,213,53
7404,65.84216,710.1324,12.761959,80.97644,213,54
7405,78.80956,692.4041,19.094137,83.72203,213,55
7406,85.4542,691.24615,25.988012,87.61103,213,56
7407,108.20039,660.0726,37.186905,83.95458,213,57
7408,0.0,41.302555,0.0,0.0,213,1
7409,0.0,46.001225,0.0,0.0,213,2
7410,0.0,48.660614,0.0,0.0,213,3
7411,0.0,51.74669,0.0,0.0,213,4
7412,0.0,55.852425,0.0,0.0,213,5
7413,0.0,65.64019,0.0,0.57093334,213,6
7414,0.0,19.687,0.0,0.0,214,1
7415,0.0,27.258,0.0,0.0,214,2
7416,0.0,22.657,0.0,0.0,214,3
7417,0.0,24.388,0.0,0.0,214,4
7418,0.0,30.603,0.0,0.0,214,5
7419,0.0,27.772,0.0,0.047,214,6
7420,0.0,31.816,0.0,0.052,214,7
7421,0.0,35.469,0.0,0.061,214,8
7422,0.0,28.912,0.0,0.056,214,9
7423,0.0,30.568,0.0,0.051,214,10
7424,0.0,26.065,0.0,0.113,214,11
7425,0.0,20.932,0.0,0.187,214,12
7426,0.0,39.628,0.0,0.309,214,13
7427,0.0,40.251,0.0,0.316,214,14
7428,0.0,46.397,0.0,0.251,214,15
7429,0.0,29.55,0.0,0.362,214,16
7430,0.0,21.942,0.0,0.424,214,17
7431,0.0,26.331,0.0,0.487,214,18
7432,0.0,27.047,0.0,0.56,214,19
7433,0.0,31.484,0.0,0.55,214,20
7434,0.0,31.287,0.0,0.611,214,21
7435,0.0,26.494,0.0,0.538,214,22
7436,0.0,27.383,0.0,0.563,214,23
7437,0.0,35.246,0.0,0.673,214,24
7438,0.013,19.349,0.006060606,0.578,214,25
7439,0.01,25.47,0.01,0.54,214,26
7440,0.01,27.25,0.01,0.54,214,27
7441,0.1,18.92,0.01,0.57,214,28
7442,0.12,24.42,0.01,0.58,214,29
7443,0.17,28.24,0.01,0.64,214,30
7444,0.27,23.08,0.02,1.01,214,31
7445,0.36,39.79,0.02,1.08,214,32
7446,0.74,34.75,0.02,1.46,214,33
7447,1.35,33.99,0.02,1.53,214,34
7448,2.74,22.82,0.03,1.62,214,35
7449,4.73,28.26,0.01,1.49,214,36
7450,6.76,40.89,0.02,1.63,214,37
7451,9.34,21.22,0.02,2.59,214,38
7452,12.07,40.48,0.02,3.18,214,39
7453,15.7,31.08,0.02,3.33,214,40
7454,21.18,18.39,0.05,2.65,214,41
7455,23.3,25.96,0.12,2.77,214,42
7456,27.57,27.31,0.52,2.9,214,43
7457,32.95,23.36,2.58,3.26,214,44
7458,38.12,26.41,6.06,3.49,214,45
7459,44.27,42.3,7.19,4.01,214,46
7460,42.92,30.6,9.4,4.61,214,47
7461,49.47,20.55,11.97,4.98,214,48
7462,55.65,36.87,13.1,5.8,214,49
7463,52.01,39.17,13.67,5.41,214,50
7464,49.33,28.14,13.86,5.76,214,51
7465,48.9,36.4,13.64,5.69,214,52
7466,49.13,18.32,14.4,6.08,214,53
7467,50.9,34.33,12.74,5.91,214,54
7468,55.65,24.65,15.1,5.59,214,55
7469,56.44,30.51,20.67,6.17,214,56
7470,62.06,29.63,27.1,6.96,214,57
7471,61.85,18.8,32.77,6.82,214,58
7472,0.0,0.365,0.0,0.0,215,1
7473,0.0,0.399,0.0,0.0,215,2
7474,0.0,0.41,0.0,0.0,215,3
7475,0.0,0.474,0.0,0.0,215,4
7476,0.0,0.549,0.0,0.0,215,5
7477,0.0,0.7403,0.0,0.0,215,6
7478,0.0,0.8255,0.0,0.0,215,7
7479,0.0,0.8471,0.0,0.0,215,8
7480,0.0,0.6957,0.0,0.0,215,9
7481,0.0,0.9976,0.0,0.0,215,10
7482,0.0,1.0766,0.0,0.0,215,11
7483,0.0,1.1095,0.0,0.0,215,12
7484,0.0,1.2139,0.0,0.0,215,13
7485,0.0,1.3663,0.0,0.0,215,14
7486,0.0,1.4618,0.0,0.0,215,15
7487,0.0,1.4801,0.0,0.0,215,16
7488,0.0,1.5716,0.0,0.0,215,17
7489,0.0,1.6076,0.0,0.0,215,18
7490,0.0,1.2172,0.0,0.0,215,19
7491,0.0,2.0922,0.0,0.0,215,20
7492,0.0,2.3956,0.0,0.0,215,21
7493,0.0,2.6451,0.0,0.0,215,22
7494,0.0,2.177,0.0,0.0,215,23
7495,0.0,2.5967,0.0,0.0,215,24
7496,0.0,2.8012,0.0,0.0,215,25
7497,0.0,3.1448,0.0,0.0,215,26
7498,0.0,3.1166,0.0,0.0,215,27
7499,0.0,2.8999,0.0,0.0,215,28
7500,0.0,3.796,0.0,0.0,215,29
7501,0.0,4.0891,0.0,0.0,215,30
7502,0.0,4.5141,0.0,0.0,215,31
7503,0.0,3.2519,0.0,0.0,215,32
7504,0.0,3.44727,0.0,0.0,215,33
7505,0.0,3.91495,0.0,0.0,215,34
7506,0.0035,4.1774936,0.0,0.0,215,35
7507,0.0,3.16,0.01,0.0,215,36
7508,0.0,3.08,0.01,0.0,215,37
7509,0.0,2.67,0.01,0.0,215,38
7510,0.0,3.26,0.01,0.0,215,39
7511,0.0,2.93,0.01,0.0,215,40
7512,0.0,3.42,0.01,0.0,215,41
7513,0.0,3.85,0.01,0.0,215,42
7514,0.0,3.91,0.02,0.01,215,43
7515,0.0,4.09,0.02,0.06,215,44
7516,0.0,3.87,0.02,0.06,215,45
7517,0.05,5.58,0.02,0.04,215,46
7518,0.09,4.57,0.02,0.04,215,47
7519,0.15,3.26,0.02,0.05,215,48
7520,0.23,6.85,0.02,0.04,215,49
7521,0.27,4.51,0.03,0.08,215,50
7522,0.34,5.91,0.03,0.08,215,51
7523,0.34,4.18,0.05,0.13,215,52
7524,0.37,3.98,0.11,0.19,215,53
7525,0.33,6.34,0.23,0.2,215,54
7526,0.35,4.81,0.36,0.25,215,55
7527,0.34,4.98,0.44,0.24,215,56
7528,0.37,5.0,0.54,0.26,215,57
7529,0.0,1.17,0.0,0.1,216,36
7530,0.0,1.25,0.0,0.12,216,37
7531,0.0,1.27,0.0,0.13,216,38
7532,0.0,1.15,0.0,0.16,216,39
7533,0.0,1.1,0.0,0.17,216,40
7534,0.0,1.25,0.0,0.19,216,41
7535,0.0,1.36,0.0,0.23,216,42
7536,0.0,1.44,0.0,0.26,216,43
7537,0.0,1.45,0.0,0.29,216,44
7538,0.0,3.2,0.0,0.24,216,45
7539,0.0,6.14,0.0,0.1,216,46
7540,0.0,6.4,0.0,0.15,216,47
7541,0.0,6.55,0.01,0.4,216,48
7542,0.0,8.23,0.01,0.29,216,49
7543,0.0,8.82,0.01,0.35,216,50
7544,0.0,8.34,0.01,0.64,216,51
7545,0.0,7.97,0.02,0.88,216,52
7546,0.0,9.25,0.02,0.85,216,53
7547,0.0,9.56,0.02,0.91,216,54
7548,0.0,9.79,0.02,0.93,216,55
7549,0.0,10.27,0.03,0.89,216,56
7550,0.0,10.0,0.03,0.94,216,57
7551,0.0,0.71,0.0,0.0,217,36
7552,0.0,0.73,0.0,0.0,217,37
7553,0.0,0.74,0.0,0.0,217,38
7554,0.0,0.75,0.0,0.0,217,39
7555,0.0,0.76,0.0,0.0,217,40
7556,0.0,0.82,0.0,0.0,217,41
7557,0.0,0.86,0.0,0.0,217,42
7558,0.0,0.86,0.0,0.0,217,43
7559,0.0,0.86,0.0,0.0,217,44
7560,0.0,0.86,0.0,0.0,217,45
7561,0.0,1.2,0.0,0.0,217,46
7562,0.0,1.03,0.0,0.0,217,47
7563,0.0,0.82,0.0,0.0,217,48
7564,0.0,0.83,0.0,0.0,217,49
7565,0.0,0.55,0.0,0.0,217,50
7566,0.0,0.47,0.01,0.01,217,51
7567,0.0,0.78,0.01,0.01,217,52
7568,0.0,0.92,0.01,0.0,217,53
7569,0.0,0.99,0.01,0.0,217,54
7570,0.0,0.95,0.01,0.0,217,55
7571,0.0,0.97,0.01,0.0,217,56
7572,0.0,1.0,0.02,0.0,217,57
7573,0.0,46.423,0.0,0.0,218,1
7574,0.0,45.489,0.0,0.0,218,2
7575,0.0,49.286,0.0,0.0,218,3
7576,0.0,48.739,0.0,0.0,218,4
7577,0.0,41.83,0.0,0.0,218,5
7578,0.0,41.489,0.0,0.13,218,6
7579,0.0,52.012,0.0,0.16,218,7
7580,0.0,53.743,0.0,0.226,218,8
7581,0.0,59.872,0.0,0.399,218,9
7582,0.0,57.265,0.0,0.357,218,10
7583,0.0,57.648,0.0,0.31,218,11
7584,0.0,54.832,0.0,0.354,218,12
7585,0.0,53.495,0.0,0.36,218,13
7586,0.0,57.753,0.0,0.276,218,14
7587,0.0,61.08,0.0,0.347,218,15
7588,0.0,58.868,0.0,0.721,218,16
7589,0.0,59.753,0.0,0.921,218,17
7590,0.0,55.066,0.0,1.002,218,18
7591,0.003,63.544,0.0,1.447,218,19
7592,0.005,67.906,0.0,1.848,218,20
7593,0.006,70.988,0.0,1.802,218,21
7594,0.006,60.933,0.0,1.98,218,22
7595,0.006,71.854,0.0,1.959,218,23
7596,0.005,69.883,0.0,2.041,218,24
7597,0.005,71.75,0.0,2.189,218,25
7598,0.01,72.5,0.0,1.94,218,26
7599,0.01,63.24,0.0,1.86,218,27
7600,0.03,74.33,0.0,2.01,218,28
7601,0.05,74.65,0.0,2.17,218,29
7602,0.07,59.1,0.0,2.23,218,30
7603,0.1,68.1,0.0,2.35,218,31
7604,0.14,51.74,0.0,2.12,218,32
7605,0.2,69.06,0.0,2.77,218,33
7606,0.32,75.0,0.0,2.78,218,34
7607,0.36,71.69,0.0,2.7,218,35
7608,0.46,78.58,0.0,4.1,218,36
7609,0.48,79.06,0.0,3.78,218,37
7610,0.61,66.36,0.0,4.18,218,38
7611,0.68,53.54,0.0,4.51,218,39
7612,0.86,60.12,0.0,7.2,218,40
7613,0.94,72.8,0.0,7.49,218,41
7614,0.98,61.72,0.0,8.36,218,42
7615,1.43,66.16,0.0,9.84,218,43
7616,2.0,69.07,0.0,10.34,218,44
7617,2.49,65.85,0.01,11.46,218,45
7618,3.49,66.4,0.01,12.19,218,46
7619,6.11,66.43,0.01,11.54,218,47
7620,7.16,78.93,0.02,12.19,218,48
7621,9.84,61.36,0.04,11.45,218,49
7622,11.23,63.76,0.05,10.7,218,50
7623,16.32,75.31,0.1,10.77,218,51
7624,15.48,62.02,0.14,11.49,218,52
7625,17.61,65.14,0.23,12.08,218,53
7626,16.62,62.21,0.41,11.91,218,54
7627,19.85,65.37,0.68,13.04,218,55
7628,27.53,72.39,1.05,11.18,218,56
7629,27.24,73.89,1.53,13.08,218,57
7630,33.24,69.16,2.34,12.66,218,58
7631,0.0,24.097282,0.0,0.0,219,1
7632,0.0,27.518608,0.0,0.0,219,2
7633,0.0,29.850212,0.0,0.0,219,3
7634,0.0,29.515339,0.0,0.0,219,4
7635,0.0,28.24513,0.0,0.0,219,5
7636,0.0,29.172628,0.0,0.0,219,6
7637,0.0,29.043726,0.0,0.0,219,7
7638,0.0,24.234034,0.0,0.0,219,8
7639,0.0,26.586607,0.0,0.0,219,9
7640,0.0,27.850393,0.0,0.0,219,10
7641,0.0,32.23579,0.0,0.0,219,11
7642,0.0,25.849403,0.0,0.0,219,12
7643,0.0,34.88988,0.0,0.0,219,13
7644,0.0,31.560526,0.0,0.098,219,14
7645,0.0,29.68438,0.0,0.287,219,15
7646,0.0,33.447933,0.0,0.173,219,16
7647,0.0,35.12508,0.0,0.436,219,17
7648,0.0,35.971413,0.0,0.39,219,18
7649,0.0,35.06285,0.0,0.396,219,19
7650,0.0,29.893864,0.0,0.369,219,20
7651,0.0,32.05207,0.0,0.365,219,21
7652,0.0,32.90528,0.0,0.458,219,22
7653,0.0,34.674698,0.0,0.511,219,23
7654,0.0,35.79507,0.0,0.513,219,24
7655,0.0,29.77493,0.0,0.529,219,25
7656,0.0,29.797848,0.001,0.438,219,26
7657,0.0,32.080162,0.002,0.436,219,27
7658,0.0,32.703655,0.003,0.485,219,28
7659,0.0,35.781193,0.004,0.491,219,29
7660,0.0,39.072556,0.005,0.55,219,30
7661,0.0,35.171566,0.006,0.574,219,31
