,Entity,Code,Year,Solar Capacity,country_id,continent_id,year_id
0,Africa,,1996,0.0011124251999999,2,7,32
1,Africa,,1997,0.0031372757,2,7,33
2,Africa,,1998,0.0051621259999999,2,7,34
3,Africa,,1999,0.008199402,2,7,35
4,Africa,,2000,0.010927,2,7,36
5,Africa,,2001,0.013028999,2,7,37
6,Africa,,2002,0.015243,2,7,38
7,Africa,,2003,0.018019001,2,7,39
8,Africa,,2004,0.0219959999999999,2,7,40
9,Africa,,2005,0.025965,2,7,41
10,Africa,,2006,0.034268,2,7,42
11,Africa,,2007,0.046656002,2,7,43
12,Africa,,2008,0.063372997,2,7,44
13,Africa,,2009,0.106845,2,7,45
14,Africa,,2010,0.193842,2,7,46
15,Africa,,2011,0.2663879999999999,2,7,47
16,Africa,,2012,0.345954,2,7,48
17,Africa,,2013,0.6669729999999999,2,7,49
18,Africa,,2014,1.57312,2,7,50
19,Africa,,2015,1.930761,2,7,51
20,Africa,,2016,2.988417,2,7,52
21,Africa,,2017,4.711063,2,7,53
22,Africa,,2018,7.210268,2,7,54
23,Africa,,2019,8.415319,2,7,55
24,Africa,,2020,9.703859,2,7,56
25,Africa,,2021,10.30226,2,7,57
26,Africa (BP),,1996,0.0010124252,3,7,32
27,Africa (BP),,1997,0.0030372756,3,7,33
28,Africa (BP),,1998,0.005062126,3,7,34
29,Africa (BP),,1999,0.008099401,3,7,35
30,Africa (BP),,2000,0.010927,3,7,36
31,Africa (BP),,2001,0.013029,3,7,37
32,Africa (BP),,2002,0.015243,3,7,38
33,Africa (BP),,2003,0.018019,3,7,39
34,Africa (BP),,2004,0.0219959999999999,3,7,40
35,Africa (BP),,2005,0.025965,3,7,41
36,Africa (BP),,2006,0.034268,3,7,42
37,Africa (BP),,2007,0.046656,3,7,43
38,Africa (BP),,2008,0.063373,3,7,44
39,Africa (BP),,2009,0.106845,3,7,45
40,Africa (BP),,2010,0.193842,3,7,46
41,Africa (BP),,2011,0.2663879999999999,3,7,47
42,Africa (BP),,2012,0.345954,3,7,48
43,Africa (BP),,2013,0.6669729999999999,3,7,49
44,Africa (BP),,2014,1.57312,3,7,50
45,Africa (BP),,2015,1.930761,3,7,51
46,Africa (BP),,2016,2.988417,3,7,52
47,Africa (BP),,2017,4.711063,3,7,53
48,Africa (BP),,2018,7.210268,3,7,54
49,Africa (BP),,2019,8.415319,3,7,55
50,Africa (BP),,2020,9.703859,3,7,56
51,Africa (BP),,2021,10.30226,3,7,57
52,Algeria,DZA,1996,0.0,6,1,32
53,Algeria,DZA,1997,0.0,6,1,33
54,Algeria,DZA,1998,0.0,6,1,34
55,Algeria,DZA,1999,0.0,6,1,35
56,Algeria,DZA,2000,0.0,6,1,36
57,Algeria,DZA,2001,0.0,6,1,37
58,Algeria,DZA,2002,0.0,6,1,38
59,Algeria,DZA,2003,0.0,6,1,39
60,Algeria,DZA,2004,0.0,6,1,40
61,Algeria,DZA,2005,0.0,6,1,41
62,Algeria,DZA,2006,0.0,6,1,42
63,Algeria,DZA,2007,0.0,6,1,43
64,Algeria,DZA,2008,0.0,6,1,44
65,Algeria,DZA,2009,0.0,6,1,45
66,Algeria,DZA,2010,0.0,6,1,46
67,Algeria,DZA,2011,0.0,6,1,47
68,Algeria,DZA,2012,0.0,6,1,48
69,Algeria,DZA,2013,0.0,6,1,49
70,Algeria,DZA,2014,0.0011,6,1,50
71,Algeria,DZA,2015,0.0491,6,1,51
72,Algeria,DZA,2016,0.2191,6,1,52
73,Algeria,DZA,2017,0.4,6,1,53
74,Algeria,DZA,2018,0.423,6,1,54
75,Algeria,DZA,2019,0.423,6,1,55
76,Algeria,DZA,2020,0.423,6,1,56
77,Algeria,DZA,2021,0.423,6,1,57
78,Argentina,ARG,1996,0.0,10,3,32
79,Argentina,ARG,1997,0.0,10,3,33
80,Argentina,ARG,1998,0.0,10,3,34
81,Argentina,ARG,1999,0.0,10,3,35
82,Argentina,ARG,2000,2.5e-05,10,3,36
83,Argentina,ARG,2001,2.6e-05,10,3,37
84,Argentina,ARG,2002,2.6e-05,10,3,38
85,Argentina,ARG,2003,2.6e-05,10,3,39
86,Argentina,ARG,2004,2.6e-05,10,3,40
87,Argentina,ARG,2005,2.6e-05,10,3,41
88,Argentina,ARG,2006,2.6e-05,10,3,42
89,Argentina,ARG,2007,2.6e-05,10,3,43
90,Argentina,ARG,2008,2.6e-05,10,3,44
91,Argentina,ARG,2009,2.6e-05,10,3,45
92,Argentina,ARG,2010,2.6e-05,10,3,46
93,Argentina,ARG,2011,0.001252,10,3,47
94,Argentina,ARG,2012,0.006252,10,3,48
95,Argentina,ARG,2013,0.008257,10,3,49
96,Argentina,ARG,2014,0.008252,10,3,50
97,Argentina,ARG,2015,0.008618,10,3,51
98,Argentina,ARG,2016,0.008806,10,3,52
99,Argentina,ARG,2017,0.008806,10,3,53
100,Argentina,ARG,2018,0.191236,10,3,54
101,Argentina,ARG,2019,0.442111,10,3,55
102,Argentina,ARG,2020,0.764135,10,3,56
103,Argentina,ARG,2021,1.071366,10,3,57
104,Asia,,1996,0.061,13,7,32
105,Asia,,1997,0.0938,13,7,33
106,Asia,,1998,0.1393,13,7,34
107,Asia,,1999,0.2214,13,7,35
108,Asia,,2000,0.37112,13,7,36
109,Asia,,2001,0.50622998,13,7,37
110,Asia,,2002,0.712151,13,7,38
111,Asia,,2003,0.95082,13,7,39
112,Asia,,2004,1.241006,13,7,40
113,Asia,,2005,1.6106339,13,7,41
114,Asia,,2006,1.972485,13,7,42
115,Asia,,2007,2.298976,13,7,43
116,Asia,,2008,2.878011,13,7,44
117,Asia,,2009,3.7645862,13,7,45
118,Asia,,2010,5.629264,13,7,46
119,Asia,,2011,9.88405,13,7,47
120,Asia,,2012,16.54569,13,7,48
121,Asia,,2013,36.577152000000005,13,7,49
122,Asia,,2014,61.170582,13,7,50
123,Asia,,2015,91.58862,13,7,51
124,Asia,,2016,142.65352,13,7,52
125,Asia,,2017,217.31088,13,7,53
126,Asia,,2018,284.53244,13,7,54
127,Asia,,2019,344.22016,13,7,55
128,Asia,,2020,423.60356,13,7,56
129,Asia,,2021,501.57628000000005,13,7,57
130,Asia Pacific (BP),,1996,0.077,15,7,32
131,Asia Pacific (BP),,1997,0.1125,15,7,33
132,Asia Pacific (BP),,1998,0.162,15,7,34
133,Asia Pacific (BP),,1999,0.246,15,7,35
134,Asia Pacific (BP),,2000,0.395655,15,7,36
135,Asia Pacific (BP),,2001,0.5345599999999999,15,7,37
136,Asia Pacific (BP),,2002,0.7451810000000001,15,7,38
137,Asia Pacific (BP),,2003,0.98845,15,7,39
138,Asia Pacific (BP),,2004,1.285106,15,7,40
139,Asia Pacific (BP),,2005,1.6591710000000002,15,7,41
140,Asia Pacific (BP),,2006,2.029164,15,7,42
141,Asia Pacific (BP),,2007,2.363006,15,7,43
142,Asia Pacific (BP),,2008,2.951403,15,7,44
143,Asia Pacific (BP),,2009,4.052475,15,7,45
144,Asia Pacific (BP),,2010,6.625174,15,7,46
145,Asia Pacific (BP),,2011,12.136772,15,7,47
146,Asia Pacific (BP),,2012,20.023832,15,7,48
147,Asia Pacific (BP),,2013,40.64408,15,7,49
148,Asia Pacific (BP),,2014,65.618234,15,7,50
149,Asia Pacific (BP),,2015,96.157164,15,7,51
150,Asia Pacific (BP),,2016,146.79978,15,7,52
151,Asia Pacific (BP),,2017,218.84447,15,7,53
152,Asia Pacific (BP),,2018,284.15684000000005,15,7,54
153,Asia Pacific (BP),,2019,344.11662,15,7,55
154,Asia Pacific (BP),,2020,425.32716,15,7,56
155,Asia Pacific (BP),,2021,501.6153,15,7,57
156,Australia,AUS,1996,0.016,16,4,32
157,Australia,AUS,1997,0.019,16,4,33
158,Australia,AUS,1998,0.023,16,4,34
159,Australia,AUS,1999,0.025,16,4,35
160,Australia,AUS,2000,0.025,16,4,36
161,Australia,AUS,2001,0.029,16,4,37
162,Australia,AUS,2002,0.034,16,4,38
163,Australia,AUS,2003,0.039,16,4,39
164,Australia,AUS,2004,0.046,16,4,40
165,Australia,AUS,2005,0.052,16,4,41
166,Australia,AUS,2006,0.061,16,4,42
167,Australia,AUS,2007,0.07,16,4,43
168,Australia,AUS,2008,0.082,16,4,44
169,Australia,AUS,2009,0.329,16,4,45
170,Australia,AUS,2010,1.088,16,4,46
171,Australia,AUS,2011,2.47,16,4,47
172,Australia,AUS,2012,3.796,16,4,48
173,Australia,AUS,2013,4.565,16,4,49
174,Australia,AUS,2014,5.284,16,4,50
175,Australia,AUS,2015,5.9430000000000005,16,4,51
176,Australia,AUS,2016,6.686,16,4,52
177,Australia,AUS,2017,7.352,16,4,53
178,Australia,AUS,2018,8.623,16,4,54
179,Australia,AUS,2019,12.967,16,4,55
180,Australia,AUS,2020,17.342,16,4,56
181,Australia,AUS,2021,19.074,16,4,57
182,Austria,AUT,1996,0.0017,17,5,32
183,Austria,AUT,1997,0.0022,17,5,33
184,Austria,AUT,1998,0.0029,17,5,34
185,Austria,AUT,1999,0.0037,17,5,35
186,Austria,AUT,2000,0.005,17,5,36
187,Austria,AUT,2001,0.007,17,5,37
188,Austria,AUT,2002,0.009,17,5,38
189,Austria,AUT,2003,0.023,17,5,39
190,Austria,AUT,2004,0.027,17,5,40
191,Austria,AUT,2005,0.021018,17,5,41
192,Austria,AUT,2006,0.022387,17,5,42
193,Austria,AUT,2007,0.024238,17,5,43
194,Austria,AUT,2008,0.03012,17,5,44
195,Austria,AUT,2009,0.048915,17,5,45
196,Austria,AUT,2010,0.088813,17,5,46
197,Austria,AUT,2011,0.17407,17,5,47
198,Austria,AUT,2012,0.337483,17,5,48
199,Austria,AUT,2013,0.625974,17,5,49
200,Austria,AUT,2014,0.785246,17,5,50
201,Austria,AUT,2015,0.937098,17,5,51
202,Austria,AUT,2016,1.096016,17,5,52
203,Austria,AUT,2017,1.268971,17,5,53
204,Austria,AUT,2018,1.455132,17,5,54
205,Austria,AUT,2019,1.702093,17,5,55
206,Austria,AUT,2020,2.042934,17,5,56
207,Austria,AUT,2021,2.6919340000000003,17,5,57
208,Belgium,BEL,1996,0.0,24,5,32
209,Belgium,BEL,1997,0.0,24,5,33
210,Belgium,BEL,1998,0.0,24,5,34
211,Belgium,BEL,1999,0.0,24,5,35
212,Belgium,BEL,2000,0.0,24,5,36
213,Belgium,BEL,2001,0.0,24,5,37
214,Belgium,BEL,2002,0.001,24,5,38
215,Belgium,BEL,2003,0.001,24,5,39
216,Belgium,BEL,2004,0.001,24,5,40
217,Belgium,BEL,2005,0.002,24,5,41
218,Belgium,BEL,2006,0.002,24,5,42
219,Belgium,BEL,2007,0.02,24,5,43
220,Belgium,BEL,2008,0.062,24,5,44
221,Belgium,BEL,2009,0.386,24,5,45
222,Belgium,BEL,2010,1.0066,24,5,46
223,Belgium,BEL,2011,1.9786,24,5,47
224,Belgium,BEL,2012,2.6466,24,5,48
225,Belgium,BEL,2013,2.9016,24,5,49
226,Belgium,BEL,2014,3.015,24,5,50
227,Belgium,BEL,2015,3.1316,24,5,51
228,Belgium,BEL,2016,3.3288,24,5,52
229,Belgium,BEL,2017,3.6206,24,5,53
230,Belgium,BEL,2018,4.0,24,5,54
231,Belgium,BEL,2019,4.6366000000000005,24,5,55
232,Belgium,BEL,2020,5.574800000000001,24,5,56
233,Belgium,BEL,2021,6.584600000000001,24,5,57
234,Brazil,BRA,1996,0.0,32,3,32
235,Brazil,BRA,1997,0.0,32,3,33
236,Brazil,BRA,1998,0.0,32,3,34
237,Brazil,BRA,1999,0.0,32,3,35
238,Brazil,BRA,2000,0.0,32,3,36
239,Brazil,BRA,2001,3.6e-05,32,3,37
240,Brazil,BRA,2002,3.6e-05,32,3,38
241,Brazil,BRA,2003,0.000716,32,3,39
242,Brazil,BRA,2004,0.000718,32,3,40
243,Brazil,BRA,2005,0.000718,32,3,41
244,Brazil,BRA,2006,0.000718,32,3,42
245,Brazil,BRA,2007,0.000718,32,3,43
246,Brazil,BRA,2008,0.000764,32,3,44
247,Brazil,BRA,2009,0.0008139999999999,32,3,45
248,Brazil,BRA,2010,0.000854,32,3,46
249,Brazil,BRA,2011,0.006097,32,3,47
250,Brazil,BRA,2012,0.006608,32,3,48
251,Brazil,BRA,2013,0.012528,32,3,49
252,Brazil,BRA,2014,0.020697,32,3,50
253,Brazil,BRA,2015,0.045567,32,3,51
254,Brazil,BRA,2016,0.127789,32,3,52
255,Brazil,BRA,2017,1.206787,32,3,53
256,Brazil,BRA,2018,2.435022,32,3,54
257,Brazil,BRA,2019,4.613191,32,3,55
258,Brazil,BRA,2020,7.879157,32,3,56
259,Brazil,BRA,2021,13.054926,32,3,57
260,Bulgaria,BGR,1996,0.0,35,5,32
261,Bulgaria,BGR,1997,0.0,35,5,33
262,Bulgaria,BGR,1998,0.0,35,5,34
263,Bulgaria,BGR,1999,0.0,35,5,35
264,Bulgaria,BGR,2000,0.0,35,5,36
265,Bulgaria,BGR,2001,0.0,35,5,37
266,Bulgaria,BGR,2002,0.0,35,5,38
267,Bulgaria,BGR,2003,0.0,35,5,39
268,Bulgaria,BGR,2004,0.0,35,5,40
269,Bulgaria,BGR,2005,0.0,35,5,41
270,Bulgaria,BGR,2006,0.0,35,5,42
271,Bulgaria,BGR,2007,3e-05,35,5,43
272,Bulgaria,BGR,2008,0.0001,35,5,44
273,Bulgaria,BGR,2009,0.002,35,5,45
274,Bulgaria,BGR,2010,0.025,35,5,46
275,Bulgaria,BGR,2011,0.154,35,5,47
276,Bulgaria,BGR,2012,1.013,35,5,48
277,Bulgaria,BGR,2013,1.02,35,5,49
278,Bulgaria,BGR,2014,1.026,35,5,50
279,Bulgaria,BGR,2015,1.029,35,5,51
280,Bulgaria,BGR,2016,1.028,35,5,52
281,Bulgaria,BGR,2017,1.03557,35,5,53
282,Bulgaria,BGR,2018,1.032679,35,5,54
283,Bulgaria,BGR,2019,1.0479500000000002,35,5,55
284,Bulgaria,BGR,2020,1.097357,35,5,56
285,Bulgaria,BGR,2021,1.186357,35,5,57
286,CIS (BP),,1996,0.0,38,8,32
287,CIS (BP),,1997,0.0,38,8,33
288,CIS (BP),,1998,0.0,38,8,34
289,CIS (BP),,1999,0.0,38,8,35
290,CIS (BP),,2000,0.0,38,8,36
291,CIS (BP),,2001,0.0,38,8,37
292,CIS (BP),,2002,0.0,38,8,38
293,CIS (BP),,2003,0.0,38,8,39
294,CIS (BP),,2004,0.0,38,8,40
295,CIS (BP),,2005,6.3e-05,38,8,41
296,CIS (BP),,2006,7.9e-05,38,8,42
297,CIS (BP),,2007,0.0006969999999999,38,8,43
298,CIS (BP),,2008,0.0004849999999999,38,8,44
299,CIS (BP),,2009,0.000298,38,8,45
300,CIS (BP),,2010,0.001577,38,8,46
301,CIS (BP),,2011,0.002018,38,8,47
302,CIS (BP),,2012,0.003529,38,8,48
303,CIS (BP),,2013,0.019021,38,8,49
304,CIS (BP),,2014,0.088825,38,8,50
305,CIS (BP),,2015,0.216823,38,8,51
306,CIS (BP),,2016,0.307539,38,8,52
307,CIS (BP),,2017,0.5123759999999999,38,8,53
308,CIS (BP),,2018,1.21778,38,8,54
309,CIS (BP),,2019,2.61892,38,8,55
310,CIS (BP),,2020,3.34832,38,8,56
311,CIS (BP),,2021,4.911386,38,8,57
312,Canada,CAN,1996,0.003,41,2,32
313,Canada,CAN,1997,0.003,41,2,33
314,Canada,CAN,1998,0.005,41,2,34
315,Canada,CAN,1999,0.006,41,2,35
316,Canada,CAN,2000,0.007,41,2,36
317,Canada,CAN,2001,0.009,41,2,37
318,Canada,CAN,2002,0.01,41,2,38
319,Canada,CAN,2003,0.012,41,2,39
320,Canada,CAN,2004,0.014,41,2,40
321,Canada,CAN,2005,0.018,41,2,41
322,Canada,CAN,2006,0.022,41,2,42
323,Canada,CAN,2007,0.029,41,2,43
324,Canada,CAN,2008,0.038,41,2,44
325,Canada,CAN,2009,0.107,41,2,45
326,Canada,CAN,2010,0.249,41,2,46
327,Canada,CAN,2011,0.628,41,2,47
328,Canada,CAN,2012,0.766,41,2,48
329,Canada,CAN,2013,1.21,41,2,49
330,Canada,CAN,2014,1.843,41,2,50
331,Canada,CAN,2015,2.519,41,2,51
332,Canada,CAN,2016,2.665,41,2,52
333,Canada,CAN,2017,2.932,41,2,53
334,Canada,CAN,2018,3.095,41,2,54
335,Canada,CAN,2019,3.327,41,2,55
336,Canada,CAN,2020,3.342,41,2,56
337,Canada,CAN,2021,3.6296,41,2,57
338,Chile,CHL,1996,0.0,47,3,32
339,Chile,CHL,1997,0.0,47,3,33
340,Chile,CHL,1998,0.0,47,3,34
341,Chile,CHL,1999,0.0,47,3,35
342,Chile,CHL,2000,0.0,47,3,36
343,Chile,CHL,2001,0.0,47,3,37
344,Chile,CHL,2002,0.0,47,3,38
345,Chile,CHL,2003,0.0,47,3,39
346,Chile,CHL,2004,0.0,47,3,40
347,Chile,CHL,2005,0.0,47,3,41
348,Chile,CHL,2006,0.0,47,3,42
349,Chile,CHL,2007,0.0,47,3,43
350,Chile,CHL,2008,0.0,47,3,44
351,Chile,CHL,2009,0.0,47,3,45
352,Chile,CHL,2010,0.0,47,3,46
353,Chile,CHL,2011,0.0,47,3,47
354,Chile,CHL,2012,0.002,47,3,48
355,Chile,CHL,2013,0.015,47,3,49
356,Chile,CHL,2014,0.221,47,3,50
357,Chile,CHL,2015,0.5760000000000001,47,3,51
358,Chile,CHL,2016,1.125,47,3,52
359,Chile,CHL,2017,1.809,47,3,53
360,Chile,CHL,2018,2.137,47,3,54
361,Chile,CHL,2019,2.653698,47,3,55
362,Chile,CHL,2020,3.205438,47,3,56
363,Chile,CHL,2021,4.360007,47,3,57
364,China,CHN,1996,0.001,48,6,32
365,China,CHN,1997,0.0025,48,6,33
366,China,CHN,1998,0.005,48,6,34
367,China,CHN,1999,0.01,48,6,35
368,China,CHN,2000,0.033515,48,6,36
369,China,CHN,2001,0.03802,48,6,37
370,China,CHN,2002,0.05653,48,6,38
371,China,CHN,2003,0.0665999999999999,48,6,39
372,China,CHN,2004,0.0766,48,6,40
373,China,CHN,2005,0.1412,48,6,41
374,China,CHN,2006,0.1601999999999999,48,6,42
375,China,CHN,2007,0.199,48,6,43
376,China,CHN,2008,0.253,48,6,44
377,China,CHN,2009,0.4148,48,6,45
378,China,CHN,2010,1.0218,48,6,46
379,China,CHN,2011,3.1078,48,6,47
380,China,CHN,2012,6.7178,48,6,48
381,China,CHN,2013,17.747799999999998,48,6,49
382,China,CHN,2014,28.3878,48,6,50
383,China,CHN,2015,43.5378,48,6,51
384,China,CHN,2016,77.7878,48,6,52
385,China,CHN,2017,130.80129,48,6,53
386,China,CHN,2018,175.01586,48,6,54
387,China,CHN,2019,204.5748,48,6,55
388,China,CHN,2020,253.4178,48,6,56
389,China,CHN,2021,306.4028,48,6,57
390,Czechia,CZE,1996,0.0,58,5,32
391,Czechia,CZE,1997,0.0,58,5,33
392,Czechia,CZE,1998,0.0,58,5,34
393,Czechia,CZE,1999,0.0,58,5,35
394,Czechia,CZE,2000,0.0001,58,5,36
395,Czechia,CZE,2001,0.0001,58,5,37
396,Czechia,CZE,2002,0.0002,58,5,38
397,Czechia,CZE,2003,0.0003,58,5,39
398,Czechia,CZE,2004,0.0004,58,5,40
399,Czechia,CZE,2005,0.0005859999999999,58,5,41
400,Czechia,CZE,2006,0.000841,58,5,42
401,Czechia,CZE,2007,0.003961,58,5,43
402,Czechia,CZE,2008,0.0395,58,5,44
403,Czechia,CZE,2009,0.4646,58,5,45
404,Czechia,CZE,2010,1.727,58,5,46
405,Czechia,CZE,2011,1.913,58,5,47
406,Czechia,CZE,2012,2.022,58,5,48
407,Czechia,CZE,2013,2.0635,58,5,49
408,Czechia,CZE,2014,2.0674,58,5,50
409,Czechia,CZE,2015,2.0749,58,5,51
410,Czechia,CZE,2016,2.0679000000000003,58,5,52
411,Czechia,CZE,2017,2.0695,58,5,53
412,Czechia,CZE,2018,2.075072,58,5,54
413,Czechia,CZE,2019,2.086424,58,5,55
414,Czechia,CZE,2020,2.122711,58,5,56
415,Czechia,CZE,2021,2.119211,58,5,57
416,Denmark,DNK,1996,0.0,60,5,32
417,Denmark,DNK,1997,0.0,60,5,33
418,Denmark,DNK,1998,0.0,60,5,34
419,Denmark,DNK,1999,0.0,60,5,35
420,Denmark,DNK,2000,0.001,60,5,36
421,Denmark,DNK,2001,0.001,60,5,37
422,Denmark,DNK,2002,0.002,60,5,38
423,Denmark,DNK,2003,0.002,60,5,39
424,Denmark,DNK,2004,0.002,60,5,40
425,Denmark,DNK,2005,0.003,60,5,41
426,Denmark,DNK,2006,0.003,60,5,42
427,Denmark,DNK,2007,0.003,60,5,43
428,Denmark,DNK,2008,0.003,60,5,44
429,Denmark,DNK,2009,0.005,60,5,45
430,Denmark,DNK,2010,0.007,60,5,46
431,Denmark,DNK,2011,0.017,60,5,47
432,Denmark,DNK,2012,0.402,60,5,48
433,Denmark,DNK,2013,0.5710000000000001,60,5,49
434,Denmark,DNK,2014,0.607,60,5,50
435,Denmark,DNK,2015,0.7821079999999999,60,5,51
436,Denmark,DNK,2016,0.850953,60,5,52
437,Denmark,DNK,2017,0.90635,60,5,53
438,Denmark,DNK,2018,0.998,60,5,54
439,Denmark,DNK,2019,1.08,60,5,55
440,Denmark,DNK,2020,1.304294,60,5,56
441,Denmark,DNK,2021,1.540294,60,5,57
442,Egypt,EGY,1996,0.0001,66,1,32
443,Egypt,EGY,1997,0.0001,66,1,33
444,Egypt,EGY,1998,0.0001,66,1,34
445,Egypt,EGY,1999,0.0001,66,1,35
446,Egypt,EGY,2000,0.0001,66,1,36
447,Egypt,EGY,2001,0.0005,66,1,37
448,Egypt,EGY,2002,0.0006,66,1,38
449,Egypt,EGY,2003,0.0006,66,1,39
450,Egypt,EGY,2004,0.0006,66,1,40
451,Egypt,EGY,2005,0.0006,66,1,41
452,Egypt,EGY,2006,0.0006,66,1,42
453,Egypt,EGY,2007,0.0007,66,1,43
454,Egypt,EGY,2008,0.0009,66,1,44
455,Egypt,EGY,2009,0.0013,66,1,45
456,Egypt,EGY,2010,0.015,66,1,46
457,Egypt,EGY,2011,0.015,66,1,47
458,Egypt,EGY,2012,0.015,66,1,48
459,Egypt,EGY,2013,0.015,66,1,49
460,Egypt,EGY,2014,0.015,66,1,50
461,Egypt,EGY,2015,0.016,66,1,51
462,Egypt,EGY,2016,0.039,66,1,52
463,Egypt,EGY,2017,0.16,66,1,53
464,Egypt,EGY,2018,0.7442000000000001,66,1,54
465,Egypt,EGY,2019,1.6272,66,1,55
466,Egypt,EGY,2020,1.65539,66,1,56
467,Egypt,EGY,2021,1.65539,66,1,57
468,Europe,,1996,0.0669,73,7,32
469,Europe,,1997,0.0873,73,7,33
470,Europe,,1998,0.1054,73,7,34
471,Europe,,1999,0.1315,73,7,35
472,Europe,,2000,0.2001,73,7,36
473,Europe,,2001,0.30036002,73,7,37
474,Europe,,2002,0.38499402,73,7,38
475,Europe,,2003,0.623771,73,7,39
476,Europe,,2004,1.335364,73,7,40
477,Europe,,2005,2.315507,73,7,41
478,Europe,,2006,3.266667,73,7,42
479,Europe,,2007,5.039852,73,7,43
480,Europe,,2008,10.45816,73,7,44
481,Europe,,2009,16.835742,73,7,45
482,Europe,,2010,30.119166000000003,73,7,46
483,Europe,,2011,53.564973,73,7,47
484,Europe,,2012,71.716375,73,7,48
485,Europe,,2013,81.8605,73,7,49
486,Europe,,2014,88.78095,73,7,50
487,Europe,,2015,97.3483,73,7,51
488,Europe,,2016,103.88894,73,7,52
489,Europe,,2017,110.13502,73,7,53
490,Europe,,2018,119.68972,73,7,54
491,Europe,,2019,141.2378,73,7,55
492,Europe,,2020,161.78277,73,7,56
493,Europe,,2021,184.94838,73,7,57
494,Europe (BP),,1996,0.0669,74,7,32
495,Europe (BP),,1997,0.0873,74,7,33
496,Europe (BP),,1998,0.1054,74,7,34
497,Europe (BP),,1999,0.1315,74,7,35
498,Europe (BP),,2000,0.2002,74,7,36
499,Europe (BP),,2001,0.30066,74,7,37
500,Europe (BP),,2002,0.385594,74,7,38
501,Europe (BP),,2003,0.624771,74,7,39
502,Europe (BP),,2004,1.336864,74,7,40
503,Europe (BP),,2005,2.317507,74,7,41
504,Europe (BP),,2006,3.269167,74,7,42
505,Europe (BP),,2007,5.042852,74,7,43
506,Europe (BP),,2008,10.46186,74,7,44
507,Europe (BP),,2009,16.840441,74,7,45
508,Europe (BP),,2010,30.124855,74,7,46
509,Europe (BP),,2011,53.571650000000005,74,7,47
510,Europe (BP),,2012,71.72798399999999,74,7,48
511,Europe (BP),,2013,81.876945,74,7,49
512,Europe (BP),,2014,88.81596,74,7,50
513,Europe (BP),,2015,97.535984,74,7,51
514,Europe (BP),,2016,104.64562,74,7,52
515,Europe (BP),,2017,113.3304,74,7,53
516,Europe (BP),,2018,124.217,74,7,54
517,Europe (BP),,2019,145.95662,74,7,55
518,Europe (BP),,2020,167.02231,74,7,56
519,Europe (BP),,2021,191.1029,74,7,57
520,France,FRA,1996,0.004,82,5,32
521,France,FRA,1997,0.006,82,5,33
522,France,FRA,1998,0.008,82,5,34
523,France,FRA,1999,0.009,82,5,35
524,France,FRA,2000,0.007,82,5,36
525,France,FRA,2001,0.007,82,5,37
526,France,FRA,2002,0.008,82,5,38
527,France,FRA,2003,0.009,82,5,39
528,France,FRA,2004,0.011,82,5,40
529,France,FRA,2005,0.013,82,5,41
530,France,FRA,2006,0.015,82,5,42
531,France,FRA,2007,0.026,82,5,43
532,France,FRA,2008,0.08,82,5,44
533,France,FRA,2009,0.277,82,5,45
534,France,FRA,2010,1.044,82,5,46
535,France,FRA,2011,3.003574,82,5,47
536,France,FRA,2012,4.358754,82,5,48
537,France,FRA,2013,5.277289,82,5,49
538,France,FRA,2014,6.034418,82,5,50
539,France,FRA,2015,7.137517,82,5,51
540,France,FRA,2016,7.702081000000001,82,5,52
541,France,FRA,2017,8.610437,82,5,53
542,France,FRA,2018,9.672296,82,5,54
543,France,FRA,2019,10.807874,82,5,55
544,France,FRA,2020,12.022225,82,5,56
545,France,FRA,2021,14.709225,82,5,57
546,Germany,DEU,1996,0.028,90,5,32
547,Germany,DEU,1997,0.042,90,5,33
548,Germany,DEU,1998,0.054,90,5,34
549,Germany,DEU,1999,0.07,90,5,35
550,Germany,DEU,2000,0.114,90,5,36
551,Germany,DEU,2001,0.195,90,5,37
552,Germany,DEU,2002,0.26,90,5,38
553,Germany,DEU,2003,0.435,90,5,39
554,Germany,DEU,2004,1.105,90,5,40
555,Germany,DEU,2005,2.056,90,5,41
556,Germany,DEU,2006,2.899,90,5,42
557,Germany,DEU,2007,4.17,90,5,43
558,Germany,DEU,2008,6.12,90,5,44
559,Germany,DEU,2009,10.564,90,5,45
560,Germany,DEU,2010,18.004,90,5,46
561,Germany,DEU,2011,25.914,90,5,47
562,Germany,DEU,2012,34.075,90,5,48
563,Germany,DEU,2013,36.708,90,5,49
564,Germany,DEU,2014,37.898,90,5,50
565,Germany,DEU,2015,39.222,90,5,51
566,Germany,DEU,2016,40.677,90,5,52
567,Germany,DEU,2017,42.291,90,5,53
568,Germany,DEU,2018,45.156,90,5,54
569,Germany,DEU,2019,48.912,90,5,55
570,Germany,DEU,2020,53.719,90,5,56
571,Germany,DEU,2021,58.459,90,5,57
572,Greece,GRC,1996,0.0,93,5,32
573,Greece,GRC,1997,0.0,93,5,33
574,Greece,GRC,1998,0.0,93,5,34
575,Greece,GRC,1999,0.0,93,5,35
576,Greece,GRC,2000,0.0,93,5,36
577,Greece,GRC,2001,0.001,93,5,37
578,Greece,GRC,2002,0.001,93,5,38
579,Greece,GRC,2003,0.001,93,5,39
580,Greece,GRC,2004,0.001,93,5,40
581,Greece,GRC,2005,0.001,93,5,41
582,Greece,GRC,2006,0.005,93,5,42
